Date,Site,Depth,Temp_interp,DO_mgL_interp,Chla_interp,Turb_NTU_interp,SpCond_uScm_interp,TP_interp,TN_interp,NH4_interp,NO3NO2_interp,SRP_interp,DOC_interp,TPinf_interp,TNinf_interp,NH4inf_interp,NO3NO2inf_interp,SRPinf_interp,DOCinf_interp,total_chl_interp,greens_interp,cyanos_interp,diatoms_interp,cryptos_interp,kd_interp
2016-08-26,50,6.2,16.0657,13.59717,1.5956,6.48,52.91661337,19.6,247,29,9,8,14.8,15.6,145.8,7,86.75,11.5,1.525,7.83,5.49,0.73,0.97,0.64,-0.920353483
2016-08-26,50,8,15.7493,16.64239,0.429,9.0439,52.95539187,21.45,477.8,283,35,6,4.5,15.6,145.8,7,86.75,11.5,1.525,1.57,0.8,0.29,0.2,0.28,-0.920353483
2016-08-26,50,9,15.7215,16.41265,0.4568,9.4123,53.10132658,21.25,427.4,190.5,31,6.75,6.5,15.6,145.8,7,86.75,11.5,1.525,1.54,0.84,0.34,0.22,0.15,-0.920353483
2016-08-26,50,9.3,15.7175,16.43554,0.4916,9.3627,53.10491589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.57,0.77,0.37,0.32,0.1,-0.920353483
2016-09-02,50,0.1,25.0712,6.67021,3.2354,25.6471,38.82465258,21.4,154.4,6,2,10,2.2,34.8,267,5,82,11,1.5,18.23,9.46,2.85,4.26,1.66,-0.701326319
2016-09-02,50,0.8,25.6575,6.49392,4.3295,2.2428,37.06845804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.74,10.57,2.87,4.63,1.68,-0.701326319
2016-09-02,50,1.6,25.6555,6.0121,4.9681,2.2272,37.00351218,22.3,226,6,1,12,2.2,34.8,267,5,82,11,1.5,19.76,9.6,3.33,5.78,1.05,-0.701326319
2016-09-02,50,2.8,25.6336,6.11505,5.3146,2.2374,37.08562665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,10.42,2.65,5.01,1.61,-0.701326319
2016-09-02,50,3.8,23.9037,0.56625,8.3245,3.9178,43.68512423,23.4,270,7,2,11,2.1,34.8,267,5,82,11,1.5,21.94,10.77,3.99,4.43,2.75,-0.701326319
2016-09-02,50,5,20.7426,0.1002,2.6899,31.9347,78.49939227,19.7,226.7333333,3,3,7,2.4,34.8,267,5,82,11,1.5,16.95,10.02,2.26,2.08,2.58,-0.701326319
2016-09-02,50,5.2,19.9596,0.0954,2.2987,19.3785,86.04652951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.29,10.07,1.45,1.77,2,-0.701326319
2016-09-02,50,5.5,18.6062,0.09019,2.1972,12.1436,83.47735555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.36,10.14,1.2,2.03,0.98,-0.701326319
2016-09-02,50,5.8,17.4453,0.36114,1.813,5.7344,57.06680325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.07,9.07,0.86,1.38,0.77,-0.701326319
2016-09-02,50,6,16.6597,9.68977,1.4091,10.1077,52.21692863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.81,8.19,0.82,1.19,0.62,-0.701326319
2016-09-02,50,6.2,16.1824,14.10931,1.3242,12.873,53.88959699,20.4,200,23,7.333333333,7,11,34.8,267,5,82,11,1.5,8.31,6.07,0.7,1.02,0.52,-0.701326319
2016-09-02,50,8,15.9944,15.22904,0.5971,9.5987,54.06171168,20.4,413,240,43,6,1.8,34.8,267,5,82,11,1.5,2.06,1.15,0.46,0.46,0,-0.701326319
2016-09-02,50,9,15.9746,15.24316,0.5893,9.4907,54.11309676,17.1,443.4,202,35,6,1.4,34.8,267,5,82,11,1.5,1.94,1.08,0.39,0.41,0.06,-0.701326319
2016-09-02,50,9.3,15.9665,15.24373,0.5942,9.6628,54.0653565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06,1.21,0.39,0.41,0.05,-0.701326319
2016-09-06,50,0.1,25.8229,6.53545,2.2,1.7723,37.32697931,21.35333333,160.4,7.428571429,2.571428571,10,2.342857143,35.65,305.5,4.5,93,11.5,1.45,12.895,6.89,1.51,3.095,1.405,-0.902378623
2016-09-06,50,0.8,25.3664,6.5742,2.9309,1.9583,37.51178949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.28,7.8,1.645,3.995,0.84,-0.902378623
2016-09-06,50,1.6,25.1335,6.62758,3.298,1.96,37.52521633,22.08,220,5.5,1.5,11.5,2.25,35.65,305.5,4.5,93,11.5,1.45,15.015,7.86,2,4.465,0.69,-0.902378623
2016-09-06,50,2.8,24.3374,6.63055,5.9821,2.6585,37.76768498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.545,9.085,1.89,5.715,0.85,-0.902378623
2016-09-06,50,3.8,23.4143,2.56924,5.475,3.941,39.35773768,22.86,252.5,8,2.5,12,4.7,35.65,305.5,4.5,93,11.5,1.45,34.145,16.055,4.51,10.565,3.015,-0.902378623
2016-09-06,50,5,20.5502,0.10839,3.1325,27.8163,85.36656729,19.22,201.0666667,6,2,9,2.9,35.65,305.5,4.5,93,11.5,1.45,18.405,9.74,2.81,1.425,4.425,-0.902378623
2016-09-06,50,5.2,19.9998,0.10105,2.7837,19.609,89.97692174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.025,10.555,1.875,1.665,2.935,-0.902378623
2016-09-06,50,5.5,18.5064,0.08788,2.4261,9.5959,82.51192869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.825,10.83,1.475,2,1.51,-0.902378623
2016-09-06,50,5.8,17.1934,5.85602,2.2014,6.7382,54.60787158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.905,9.295,1.05,1.44,1.12,-0.902378623
2016-09-06,50,6,16.4983,12.39479,1.6379,7.3376,53.29491492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.075,7.17,0.91,1.175,0.825,-0.902378623
2016-09-06,50,6.2,16.2305,14.38093,1.3965,10.0855,54.07643136,19.94,191,17,5.666666667,6,7.2,35.65,305.5,4.5,93,11.5,1.45,8.865,6.21,0.735,0.925,0.99,-0.902378623
2016-09-06,50,8,16.1042,14.94991,0.6658,8.6915,54.23131235,19.92,445,257.5,50.5,6.5,1.8,35.65,305.5,4.5,93,11.5,1.45,2.305,1.205,0.54,0.405,0.16,-0.902378623
2016-09-06,50,9,16.0973,14.84751,0.6684,8.6366,54.26696491,16.98666667,459.4,245.5,47.5,5.5,2.1,35.65,305.5,4.5,93,11.5,1.45,2.26,1.2,0.51,0.36,0.19,-0.902378623
2016-09-06,50,9.3,16.0948,14.87116,0.6611,8.6659,54.33412304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.35,1.28,0.525,0.385,0.155,-0.902378623
2016-09-09,50,0.1,26.016,8.53688,1.5613,0.7467,37.33172056,21.30666667,166.4,8.857142857,3.142857143,10,2.485714286,36.5,344,4,104,12,1.4,7.56,4.32,0.17,1.93,1.15,-0.709436179
2016-09-09,50,0.8,25.5008,8.6477,2.6095,0.6282,37.13470416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.82,5.03,0.42,3.36,0,-0.709436179
2016-09-09,50,1.6,24.8634,9.10171,3.0493,0.7483,36.86651294,21.86,214,5,2,11,2.3,36.5,344,4,104,12,1.4,10.27,6.12,0.67,3.15,0.33,-0.709436179
2016-09-09,50,2.8,24.1561,8.84622,7.6601,1.196,37.15667347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.39,7.75,1.13,6.42,0.09,-0.709436179
2016-09-09,50,3.8,23.5025,2.19851,11.511,2.034,38.220245,22.32,235,9,3,13,7.3,36.5,344,4,104,12,1.4,46.35,21.34,5.03,16.7,3.28,-0.709436179
2016-09-09,50,5,19.9831,0.05462,4.7387,32.3118,87.7357526,18.74,175.4,9,1,11,3.4,36.5,344,4,104,12,1.4,19.86,9.46,3.36,0.77,6.27,-0.709436179
2016-09-09,50,5.2,19.3508,0.04801,2.9457,16.6477,89.30819414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.76,11.04,2.3,1.56,3.87,-0.709436179
2016-09-09,50,5.5,18.4605,0.04571,2.6315,7.9198,76.85941267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.29,11.52,1.75,1.97,2.04,-0.709436179
2016-09-09,50,5.8,17.387,3.45734,1.8643,7.2565,51.68860521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.74,9.52,1.24,1.5,1.47,-0.709436179
2016-09-09,50,6,16.5234,13.72005,1.6245,8.3941,52.84399559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.34,6.15,1,1.16,1.03,-0.709436179
2016-09-09,50,6.2,16.2218,14.53755,1.5182,10.2577,53.64354854,19.48,182,11,4,5,3.4,36.5,344,4,104,12,1.4,9.42,6.35,0.77,0.83,1.46,-0.709436179
2016-09-09,50,8,16.1448,14.89339,0.6932,6.6185,53.75117793,19.44,477,275,58,7,1.8,36.5,344,4,104,12,1.4,2.55,1.26,0.62,0.35,0.32,-0.709436179
2016-09-09,50,9,16.135,14.87728,0.6775,6.7995,53.76651617,16.87333333,475.4,289,60,5,2.8,36.5,344,4,104,12,1.4,2.58,1.32,0.63,0.31,0.32,-0.709436179
2016-09-09,50,9.3,16.129,14.8386,0.664,6.9684,53.85377212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.64,1.35,0.66,0.36,0.26,-0.709436179
2016-09-16,50,0.1,24.2926,8.50645,0.2101,8.2957,32.17522744,21.26,191.32,10.28571429,3.714285714,10,2.628571429,35.2,335,4.6,86.6,11.8,1.76,9.3,4.504,1.356,1.868,1.58,NA
2016-09-16,50,0.8,24.5107,7.34776,4.4927,1.9856,38.05862079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.486,5.226,1.508,2.926,0.82,NA
2016-09-16,50,1.6,24.5396,6.67328,5.2388,1.979,37.70186059,21.64,228.2,8.6,3.6,10.6,2.52,35.2,335,4.6,86.6,11.8,1.76,11.886,6.256,1.58,2.548,1.502,NA
2016-09-16,50,2.8,24.4055,6.66222,15.118,2.7457,37.65352388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.656,6.904,1.912,5.25,0.592,NA
2016-09-16,50,3.8,23.585,7.77384,18.7509,3.1895,38.83572883,21.78,239.8,8.6,3.8,11.8,6.44,35.2,335,4.6,86.6,11.8,1.76,38.14,17.402,4.518,13.384,2.836,NA
2016-09-16,50,5,20.3132,0.25195,3.8547,17.8932,81.31221512,18.26,190.2,9.4,3,10.8,3.7,35.2,335,4.6,86.6,11.8,1.76,17.224,7.934,3.378,0.616,5.298,NA
2016-09-16,50,5.2,19.494,0.21653,3.5889,46.1925,93.70916931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.416,9.232,2.546,1.248,3.398,NA
2016-09-16,50,5.5,18.2719,0.1885,3.3066,34.6268,75.67647021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.324,9.634,2.164,1.576,1.94,NA
2016-09-16,50,5.8,17.5041,1.76043,2.6671,14.7764,58.93401912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.524,8.142,1.69,1.2,1.484,NA
2016-09-16,50,6,16.8414,9.78088,2.3834,12.342,53.07702444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.458,5.894,1.368,1.05,1.144,NA
2016-09-16,50,6.2,16.546,11.57083,2.8094,13.676,54.17061028,19.02,203,12.4,6.2,6.2,5.1,35.2,335,4.6,86.6,11.8,1.76,9.246,5.984,1.008,0.82,1.426,NA
2016-09-16,50,8,16.3368,12.74345,0.9294,7.9223,54.62026973,18.96,478.2,264,61.8,7,2.68,35.2,335,4.6,86.6,11.8,1.76,2.926,1.296,0.966,0.28,0.384,NA
2016-09-16,50,9,16.3257,12.74819,0.9056,8.1283,54.63821851,16.76,478.4,285.8,62.6,5.2,2.52,35.2,335,4.6,86.6,11.8,1.76,2.9,1.336,0.916,0.248,0.4,NA
2016-09-16,50,9.3,16.3211,12.74331,0.9098,8.4195,54.79694096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.942,1.338,0.96,0.288,0.348,NA
2016-09-17,50,0.1,24.3367,7.27292,4.0676,1.8918,37.86498463,21.21333333,216.24,11.71428571,4.285714286,10,2.771428571,33.9,326,5.2,69.2,11.6,2.12,11.04,4.688,2.542,1.806,2.01,NA
2016-09-17,50,0.8,24.1776,8.19544,7.0002,2.2613,37.81012032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.152,5.422,2.596,2.492,1.64,NA
2016-09-17,50,1.6,24.0214,8.12783,8.0442,2.2434,37.89486171,21.42,242.4,12.2,5.2,10.2,2.74,33.9,326,5.2,69.2,11.6,2.12,13.502,6.392,2.49,1.946,2.674,NA
2016-09-17,50,2.8,23.8957,6.22943,9.6685,2.289,38.12681065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.922,6.058,2.694,4.08,1.094,NA
2016-09-17,50,3.8,23.3674,0.40536,4.7845,2.5406,40.63277398,21.24,244.6,8.2,4.6,10.6,5.58,33.9,326,5.2,69.2,11.6,2.12,29.93,13.464,4.006,10.068,2.392,NA
2016-09-17,50,5,20.1814,0.0798,2.4423,19.9838,69.72658101,17.78,205,9.8,5,10.6,4,33.9,326,5.2,69.2,11.6,2.12,14.588,6.408,3.396,0.462,4.326,NA
2016-09-17,50,5.2,19.4509,0.08414,2.6581,35.9645,89.74235575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.072,7.424,2.792,0.936,2.926,NA
2016-09-17,50,5.5,18.3884,0.07747,2.5829,25.6949,79.49336402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.358,7.748,2.578,1.182,1.84,NA
2016-09-17,50,5.8,17.4936,1.32851,2.3341,12.614,53.89778519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.308,6.764,2.14,0.9,1.498,NA
2016-09-17,50,6,16.6989,11.33979,1.9972,11.4516,53.91141892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.576,5.638,1.736,0.94,1.258,NA
2016-09-17,50,6.2,16.423,12.16587,1.7353,11.9086,54.60098689,18.56,224,13.8,8.4,7.4,6.8,33.9,326,5.2,69.2,11.6,2.12,9.072,5.618,1.246,0.81,1.392,NA
2016-09-17,50,8,16.3409,12.5763,0.8363,7.9449,54.58967906,18.48,479.4,253,65.6,7,3.56,33.9,326,5.2,69.2,11.6,2.12,3.302,1.332,1.312,0.21,0.448,NA
2016-09-17,50,9,16.3271,12.63749,0.805,7.8733,54.69193829,16.64666667,481.4,282.6,65.2,5.4,2.24,33.9,326,5.2,69.2,11.6,2.12,3.22,1.352,1.202,0.186,0.48,NA
2016-09-17,50,9.3,16.3249,12.60522,0.7654,8.0091,54.73540576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.244,1.326,1.26,0.216,0.436,NA
2016-09-22,50,0.1,23.4857,7.432695,6.51885,168.661,38.24556965,21.16666667,241.16,13.14285714,4.857142857,10,2.914285714,32.6,317,5.8,51.8,11.4,2.48,12.78,4.872,3.728,1.744,2.44,NA
2016-09-22,50,0.8,23.35785,7.14792,5.65515,2.72595,37.59274279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.818,5.618,3.684,2.058,2.46,NA
2016-09-22,50,1.6,23.18335,6.91856,6.04415,2.7433,37.64581408,21.2,256.6,15.8,6.8,9.8,2.96,32.6,317,5.8,51.8,11.4,2.48,15.118,6.528,3.4,1.344,3.846,NA
2016-09-22,50,2.8,23.0895,5.9265,6.58965,2.6287,37.78738642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.188,5.212,3.476,2.91,1.596,NA
2016-09-22,50,3.8,22.7143,3.24678,3.7566,2.7386,39.43265527,20.7,249.4,7.8,5.4,9.4,4.72,32.6,317,5.8,51.8,11.4,2.48,21.72,9.526,3.494,6.752,1.948,NA
2016-09-22,50,5,19.95225,0.151465,2.8164,17.5823,75.00109195,17.3,219.8,10.2,7,10.4,4.3,32.6,317,5.8,51.8,11.4,2.48,11.952,4.882,3.414,0.308,3.354,NA
2016-09-22,50,5.2,19.26255,0.13049,2.5255,28.4742,88.00456674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.728,5.616,3.038,0.624,2.454,NA
2016-09-22,50,5.5,18.181,0.94638,2.3245,23.44915,70.49047313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.392,5.862,2.992,0.788,1.74,NA
2016-09-22,50,5.8,17.33585,3.590055,1.83685,14.69005,54.4022644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.092,5.386,2.59,0.6,1.512,NA
2016-09-22,50,6,16.74835,9.172295,1.51755,13.59875,54.88755062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.694,5.382,2.104,0.83,1.372,NA
2016-09-22,50,6.2,16.55035,9.863125,1.2692,13.1155,55.38804776,18.1,245,15.2,10.6,8.6,8.5,32.6,317,5.8,51.8,11.4,2.48,8.898,5.252,1.484,0.8,1.358,NA
2016-09-22,50,8,16.47335,10.27395,0.67065,8.53255,55.4496897,18,480.6,242,69.4,7,4.44,32.6,317,5.8,51.8,11.4,2.48,3.678,1.368,1.658,0.14,0.512,NA
2016-09-22,50,9,16.4623,10.29261,0.67305,8.50365,55.40022148,16.53333333,484.4,279.4,67.8,5.6,1.96,32.6,317,5.8,51.8,11.4,2.48,3.54,1.368,1.488,0.124,0.56,NA
2016-09-22,50,9.3,16.45845,10.27112,0.66175,8.50935,55.49221266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.546,1.314,1.56,0.144,0.524,NA
2016-09-27,50,0.1,22.6347,7.59247,8.9701,335.4302,38.62615467,21.12,266.08,14.57142857,5.428571429,10,3.057142857,31.3,308,6.4,34.4,11.2,2.84,14.52,5.056,4.914,1.682,2.87,-1.138440873
2016-09-27,50,0.8,22.5381,6.1004,4.3101,3.1906,37.37536526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.484,5.814,4.772,1.624,3.28,-1.138440873
2016-09-27,50,1.6,22.3453,5.70929,4.0441,3.2432,37.39676644,20.98,270.8,19.4,8.4,9.4,3.18,31.3,308,6.4,34.4,11.2,2.84,16.734,6.664,4.31,0.742,5.018,-1.138440873
2016-09-27,50,2.8,22.2833,5.62357,3.5108,2.9684,37.44796219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.454,4.366,4.258,1.74,2.098,-1.138440873
2016-09-27,50,3.8,22.0612,6.0882,2.7287,2.9366,38.23253657,20.16,254.2,7.4,6.2,8.2,3.86,31.3,308,6.4,34.4,11.2,2.84,13.51,5.588,2.982,3.436,1.504,-1.138440873
2016-09-27,50,5,19.7231,0.22313,3.1905,15.1808,80.27560288,16.82,234.6,10.6,9,10.2,4.6,31.3,308,6.4,34.4,11.2,2.84,9.316,3.356,3.432,0.154,2.382,-1.138440873
2016-09-27,50,5.2,19.0742,0.17684,2.3929,20.9839,86.26677772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.384,3.808,3.284,0.312,1.982,-1.138440873
2016-09-27,50,5.5,17.9736,1.81529,2.0661,21.2034,61.48758224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.426,3.976,3.406,0.394,1.64,-1.138440873
2016-09-27,50,5.8,17.1781,5.8516,1.3396,16.7661,54.9067436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.876,4.008,3.04,0.3,1.526,-1.138440873
2016-09-27,50,6,16.7978,7.0048,1.0379,15.7459,55.86368232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.812,5.126,2.472,0.72,1.486,-1.138440873
2016-09-27,50,6.2,16.6777,7.56038,0.8031,14.3224,56.17510864,17.64,266,16.6,12.8,9.8,10.2,31.3,308,6.4,34.4,11.2,2.84,8.724,4.886,1.722,0.79,1.324,-1.138440873
2016-09-27,50,8,16.6058,7.9716,0.505,9.1202,56.30970033,17.52,481.8,231,73.2,7,5.32,31.3,308,6.4,34.4,11.2,2.84,4.054,1.404,2.004,0.07,0.576,-1.138440873
2016-09-27,50,9,16.5975,7.94773,0.5411,9.134,56.10850467,16.42,487.4,276.2,70.4,5.8,1.68,31.3,308,6.4,34.4,11.2,2.84,3.86,1.384,1.774,0.062,0.64,-1.138440873
2016-09-27,50,9.3,16.592,7.93702,0.5581,9.0096,56.24901955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.848,1.302,1.86,0.072,0.612,-1.138440873
2016-09-30,50,0.1,21.0834,6.0259,4.4914,4.5873,36.51898814,21.07333333,291,16,6,10,3.2,30,299,7,17,11,3.2,16.26,5.24,6.1,1.62,3.3,-0.684252945
2016-09-30,50,0.8,21.6533,5.97722,4.6853,4.5861,36.3684692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.15,6.01,5.86,1.19,4.1,-0.684252945
2016-09-30,50,1.6,21.6145,5.49161,4.7752,4.5106,36.20366115,20.76,285,23,10,9,3.4,30,299,7,17,11,3.2,18.35,6.8,5.22,0.14,6.19,-0.684252945
2016-09-30,50,2.8,21.4692,5.44466,2.8963,4.3708,36.48573523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.72,3.52,5.04,0.57,2.6,-0.684252945
2016-09-30,50,3.8,20.7526,2.98352,1.4224,13.3387,40.87352458,19.62,259,7,7,7,3,30,299,7,17,11,3.2,5.3,1.65,2.47,0.12,1.06,-0.684252945
2016-09-30,50,5,20.1328,5.79048,1.6415,15.3751,33.70926823,16.34,249.4,11,11,10,4.9,30,299,7,17,11,3.2,6.68,1.83,3.45,0,1.41,-0.684252945
2016-09-30,50,5.2,19.9779,5.64861,1.6884,17.5814,33.85427222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.04,2,3.53,0,1.51,-0.684252945
2016-09-30,50,5.5,19.094,0.45622,1.7895,21.1451,69.49215584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.46,2.09,3.82,0,1.54,-0.684252945
2016-09-30,50,5.8,17.8187,1.95612,2.102,17.86,54.04601079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.66,2.63,3.49,0,1.54,-0.684252945
2016-09-30,50,6,17.137,5.75214,1.574,17.2311,55.3153686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.93,4.87,2.84,0.61,1.6,-0.684252945
2016-09-30,50,6.2,16.8495,6.95644,0.9624,13.9399,56.37716357,17.18,287,18,15,11,11.9,30,299,7,17,11,3.2,8.55,4.52,1.96,0.78,1.29,-0.684252945
2016-09-30,50,8,16.6508,7.59932,0.7512,8.7642,56.9802637,17.04,483,220,77,7,6.2,30,299,7,17,11,3.2,4.43,1.44,2.35,0,0.64,-0.684252945
2016-09-30,50,9,16.6292,7.58664,0.732,8.1558,56.94652887,16.30666667,490.4,273,73,6,1.4,30,299,7,17,11,3.2,4.18,1.4,2.06,0,0.72,-0.684252945
2016-09-30,50,9.3,16.6282,7.61505,0.7551,8.1429,57.0221589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.15,1.29,2.16,0,0.7,-0.684252945
2016-10-05,50,0.1,20.9112,6.12245,3.1792,4.3305,35.93872993,21.02666667,250.4,5,4,11,3,30.63333333,275.6666667,6,13.66666667,10.33333333,3.066666667,13.86,5.76,3.69,0.87,3.54,NA
2016-10-05,50,0.8,20.9321,6.82273,3.4585,4.8284,36.07947392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.97,5.92,3.94,2.26,2.85,NA
2016-10-05,50,1.6,20.6656,6.37223,3.5753,4.9051,35.79052677,20.54,288.6666667,18,8.333333333,9,3.266666667,30.63333333,275.6666667,6,13.66666667,10.33333333,3.066666667,15.64,6.37,3.72,2.43,3.13,NA
2016-10-05,50,2.8,20.0917,7.807,2.1446,4.9288,35.3404293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.11,3.97,4.73,0,3.41,NA
2016-10-05,50,3.8,19.908,4.1912,1.5008,6.1978,34.62875029,19.08,259,6.666666667,6,8.333333333,2.866666667,30.63333333,275.6666667,6,13.66666667,10.33333333,3.066666667,7.84,1.96,3.98,0,1.89,NA
2016-10-05,50,5,19.5212,4.23774,1.1506,7.2462,35.38780688,15.86,188.4,18,37,9,3.5,30.63333333,275.6666667,6,13.66666667,10.33333333,3.066666667,6.01,1.67,3.03,0.02,1.29,NA
2016-10-05,50,5.2,19.4782,4.13734,1.024,7.3039,35.75138741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.92,1.48,2.28,0,1.16,NA
2016-10-05,50,5.5,19.3055,3.29798,0.9635,7.3113,36.84410415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.85,1.22,1.67,0.14,0.83,NA
2016-10-05,50,5.8,19.2006,2.70199,0.9735,7.0715,38.5778715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.59,1.22,1.55,0.21,0.61,NA
2016-10-05,50,6,19.1418,2.26708,0.834,6.508,39.61812296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.53,1.16,1.53,0.3,0.53,NA
2016-10-05,50,6.2,19.1036,1.5217,0.8781,6.5195,40.73161837,16.72,276,17.33333333,13,10,8.8,30.63333333,275.6666667,6,13.66666667,10.33333333,3.066666667,3.54,1.17,1.54,0.31,0.52,NA
2016-10-05,50,8,17.569,2.83327,0.7494,7.3065,56.49460958,16.56,410.3333333,165,57,8.333333333,5,30.63333333,275.6666667,6,13.66666667,10.33333333,3.066666667,4.87,2.46,1.55,0.12,0.75,NA
2016-10-05,50,9,17.0862,5.01177,0.4956,9.7169,58.02047913,16.19333333,375.4,140,32,5,2.1,30.63333333,275.6666667,6,13.66666667,10.33333333,3.066666667,3.15,0.83,1.78,0,0.53,NA
2016-10-05,50,9.3,17.088,5.02511,0.4339,9.4904,58.00848718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.45,0.93,2.05,0,0.47,NA
2016-10-06,50,0.1,19.6861,5.21628,2.7344,4.6043,34.35821819,20.98,244.4,20,4.5,11.5,3.3,31.26666667,252.3333333,5,10.33333333,9.666666667,2.933333333,9.53,2.65,3.78,1.02,2.08,NA
2016-10-06,50,0.8,19.7445,5.7276,2.7695,4.8498,34.43250119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8,3.38,4.32,1.74,3.36,NA
2016-10-06,50,1.6,19.7244,5.25998,2.9365,4.589,34.29595638,20.32,292.3333333,13,6.666666667,9,3.133333333,31.26666667,252.3333333,5,10.33333333,9.666666667,2.933333333,12.98,4.48,4.28,1.36,2.85,NA
2016-10-06,50,2.8,19.7414,6.34383,2.7031,4.789,34.62913688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.76,3.85,4.52,1.04,2.34,NA
