"DateTime","Depth","Observed_PHY_TCHLA","Modeled_PHY_TCHLA"
2015-06-22,1.33,2.408,5.3201672098079
2015-06-22,1.6,4.923,5.32029701251888
2015-06-22,1.67,4.495,5.3202970118673
2015-06-22,2,11.351,5.32029700879555
2015-06-22,2.33,16.334,5.31312674586706
2015-06-22,2.67,16.108,5.29787748743507
2015-06-22,2.8,11.648,5.29204688862283
2015-06-22,3,11.72,5.28307673660402
2015-06-22,3.33,11.414,5.10210291479203
2015-06-22,3.67,12.485,4.54044339785458
2015-06-22,3.8,12.469,4.32569122961379
2015-06-22,4,13.675,3.99530327847411
2015-06-22,4.33,78.879,3.43973635611272
2015-06-22,4.67,17.583,2.82606435377996
2015-06-22,5,10.319,2.23044152798641
2015-06-22,5.33,7.141,1.73959556558095
2015-06-22,5.67,5.031,1.25576168417414
2015-06-22,6,7.046,0.942394825537173
2015-06-22,6.2,8.32,0.752475517272342
2015-06-22,6.33,8.323,0.652069597599003
2015-06-22,6.67,7.094,0.41211906335489
2015-06-22,7,6.971,0.26882326237433
2015-06-22,7.33,6.403,0.233119252714565
2015-06-22,7.67,6.034,0.227242339424179
2015-06-22,8,6.713,0.22721734706637
2015-06-22,8.33,5.078,0.22721734706637
2015-06-22,8.67,5.181,0.22721734706637
2015-06-22,9,6.268,0.22721734706637
2015-06-22,9.3,4.971,0.233588560649121
2015-06-23,0.1,0.8609,5.28869519991274
2015-06-23,0.33,0.9681,5.28869519991274
2015-06-23,0.67,1.4878,5.28971946203875
2015-06-23,0.8,1.6147,5.29017519780929
2015-06-23,1,1.6743,5.29087632976397
2015-06-23,1.33,1.9282,5.29214161161526
2015-06-23,1.6,2.3566,5.29340104281748
2015-06-23,1.67,2.5153,5.29372756201805
2015-06-23,2,3.2056,5.29526686682075
2015-06-23,2.33,5.4988,5.29996811335598
2015-06-23,2.67,9.3392,5.30821104060632
2015-06-23,2.8,20.9119,5.3113627480844
2015-06-23,3,28.073,5.3162115288199
2015-06-23,3.33,20.1581,5.13752843632135
2015-06-23,3.67,15.2703,4.5426702919642
2015-06-23,3.8,15.6433,4.31522453088646
2015-06-23,4,18.2895,3.96530797538226
2015-06-23,4.33,14.6475,3.38638450959226
2015-06-23,4.67,15.1553,2.78394388520853
2015-06-23,5,11.426,2.19922210271844
2015-06-23,5.33,12.6598,1.71803446864175
2015-06-23,5.67,12.0092,1.24380988924784
2015-06-23,6,8.6449,0.933095432631533
2015-06-23,6.2,7.784,0.744783640742864
2015-06-23,6.33,5.6892,0.641664709212437
2015-06-23,6.67,4.4117,0.388756900659964
2015-06-23,7,4.2649,0.250867913762686
2015-06-23,7.33,4.5347,0.23610562679751
2015-06-23,7.67,4.4712,0.233822113425727
2015-06-23,8,4.5228,0.23380896953071
2015-06-23,8.33,3.892,0.23380896953071
2015-06-23,8.67,4.4117,0.23380896953071
2015-06-23,9,2.5867,0.23380896953071
2015-06-23,9.3,2.6343,0.233307212821618
2015-06-25,0.1,2.555,5.23352300665961
2015-06-25,0.33,2.325,5.23352300665961
2015-06-25,0.67,2.377,5.23389832670239
2015-06-25,0.8,2.432,5.23422489043197
2015-06-25,1,2.571,5.23472729616979
2015-06-25,1.33,2.234,5.23555626563719
2015-06-25,1.6,2.115,5.23567628959577
2015-06-25,1.67,2.119,5.2356762898195
2015-06-25,2,2.234,5.23567629087422
2015-06-25,2.33,1.988,5.25303977378098
2015-06-25,2.67,2.174,5.28867339623598
2015-06-25,2.8,2.182,5.30229801658643
2015-06-25,3,2.123,5.32325897097172
2015-06-25,3.33,2.031,5.14333302121061
2015-06-25,3.67,1.976,4.52031801776526
2015-06-25,3.8,2.115,4.28210639880086
2015-06-25,4,1.972,3.91562698500948
2015-06-25,4.33,2.174,3.31942801745084
2015-06-25,4.67,2.103,2.73465972854983
2015-06-25,5,1.734,2.16709050696944
2015-06-25,5.33,2.123,1.69461715809942
2015-06-25,5.67,2.099,1.22845800051548
2015-06-25,6,1.797,0.915627643192781
2015-06-25,6.2,1.944,0.72603348723963
2015-06-25,6.33,1.853,0.634080723107773
2015-06-25,6.67,1.674,0.40608496704801
2015-06-25,7,1.734,0.275425569922291
2015-06-25,7.33,2.214,0.205365931291618
2015-06-25,7.67,1.73,0.205231214389899
2015-06-25,8,1.647,0.205204604964253
2015-06-25,8.33,1.857,0.205204604964253
2015-06-25,8.67,1.619,0.205204604964253
2015-06-25,9,1.972,0.205204604964253
2015-06-25,9.3,1.928,0.232744517166612
2015-06-29,0.1,2.027,5.06736737982181
2015-06-29,0.33,2.15,5.06736737982181
2015-06-29,0.67,2.007,5.06812075304938
2015-06-29,0.8,1.766,5.0684905985706
2015-06-29,1,2.158,5.06905959168017
2015-06-29,1.33,2.464,5.06999843031096
2015-06-29,1.6,2.547,5.06992147385755
2015-06-29,1.67,2.646,5.06989121054347
2015-06-29,2,2.853,5.06974854063424
2015-06-29,2.33,4.257,5.06964221032406
2015-06-29,2.67,4.559,5.069642142818
2015-06-29,2.8,5.106,5.06964211700686
2015-06-29,3,6.019,5.06964207729741
2015-06-29,3.33,44.783,4.88171120468469
2015-06-29,3.67,61.891,4.29042652271294
2015-06-29,3.8,69.853,4.06434708548844
2015-06-29,4,33.179,3.71653256668153
2015-06-29,4.33,20.745,3.16088726451387
2015-06-29,4.67,17.817,2.65367172992115
2015-06-29,5,13.66,2.16137429928703
2015-06-29,5.33,12.477,1.70521743623213
2015-06-29,5.67,10.807,1.24884766059963
2015-06-29,6,9.51,0.934903261441481
2015-06-29,6.2,7.943,0.744633928618362
2015-06-29,6.33,9.807,0.660729914520931
2015-06-29,6.67,8.212,0.448926482353511
2015-06-29,7,8.716,0.315804225556412
2015-06-29,7.33,8.49,0.227790825440369
2015-06-29,7.67,7.387,0.227360789505572
2015-06-29,8,8.07,0.227326564458275
2015-06-29,8.33,9.311,0.227326564458275
2015-06-29,8.67,7.955,0.227326564458275
2015-06-29,9,5.959,0.227326564458275
2015-06-29,9.3,4.86,0.230520969125868
2015-07-02,0.1,1.063,5.10074511624668
2015-07-02,0.33,1.079,5.10074511624668
2015-07-02,0.67,1.266,5.1017274974174
2015-07-02,0.8,1.329,5.10216374440762
2015-07-02,1,1.468,5.10283489362333
2015-07-02,1.33,1.528,5.10374611901351
2015-07-02,1.6,1.698,5.10409619535691
2015-07-02,1.67,1.789,5.10418695589038
2015-07-02,2,1.821,5.10461482697677
2015-07-02,2.33,1.773,5.09739883086948
2015-07-02,2.67,2.142,5.08202907499155
2015-07-02,2.8,2.083,5.07615240362645
2015-07-02,3,1.908,5.06711137075708
2015-07-02,3.33,2.023,4.85573410635851
2015-07-02,3.67,3.083,4.23260980236574
2015-07-02,3.8,5.146,3.99435639201557
2015-07-02,4,4.63,3.62781268378453
2015-07-02,4.33,4.257,3.05246495159107
2015-07-02,4.67,3.408,2.56134560127798
2015-07-02,5,2.956,2.08467093773881
2015-07-02,5.33,1.893,1.65479811753833
2015-07-02,5.67,1.885,1.22559169003532
2015-07-02,6,2.079,0.91923855399489
2015-07-02,6.2,3.035,0.733569986697661
2015-07-02,6.33,3.793,0.640923568455058
2015-07-02,6.67,3.614,0.399999352132206
2015-07-02,7,10.371,0.296065989063334
2015-07-02,7.33,5.594,0.274783746956559
2015-07-02,7.67,4.463,0.273901122835335
2015-07-02,8,3.221,0.273890640246476
2015-07-02,8.33,2.718,0.273890640246476
2015-07-02,8.67,2.468,0.273890640246476
2015-07-02,9,2.305,0.273890640246476
2015-07-02,9.3,2.273,0.226382455451164
2015-07-06,0.1,2.551,5.40919019188444
2015-07-06,0.33,2.551,5.40919019188444
2015-07-06,0.67,2.797,5.4095000845755
2015-07-06,0.8,2.7415,5.4097302605809
2015-07-06,1,2.801,5.41008437751228
2015-07-06,1.33,3.5508,5.41066867044906
2015-07-06,1.6,4.2372,5.41114672830643
2015-07-06,1.67,4.6894,5.41127066923241
2015-07-06,2,6.082,5.23676053712217
2015-07-06,2.33,22.7924,5.03747185377128
2015-07-06,2.67,25.9147,4.83214411940976
2015-07-06,2.8,35.603,4.75363645627153
2015-07-06,3,48.3778,4.63285543605887
2015-07-06,3.33,13.3819,4.28465357483688
2015-07-06,3.67,6.8318,3.82037430380975
2015-07-06,3.8,8.7917,3.64285575900526
2015-07-06,4,5.9074,3.36975030545988
2015-07-06,4.33,3.6817,2.91731120288423
2015-07-06,4.67,3.4318,2.44318317908134
2015-07-06,5,3.3128,1.98300009715501
2015-07-06,5.33,2.7375,1.5824905054344
2015-07-06,5.67,2.8049,1.18232995959374
2015-07-06,6,1.214,0.890398276984041
2015-07-06,6.2,0.6626,0.713469984493314
2015-07-06,6.33,0.6943,0.611696259144538
2015-07-06,6.67,0.7578,0.349106320521288
2015-07-06,7,0.6824,0.236054477006051
2015-07-06,7.33,0.6467,0.221842748173046
2015-07-06,7.67,0.5951,0.220873533352957
2015-07-06,8,0.6348,0.220864437218226
2015-07-06,8.33,0.6626,0.220864437218226
2015-07-06,8.67,0.7618,0.220864437218226
2015-07-06,9,0.6586,0.220864437218226
2015-07-06,9.3,0.6467,0.220864437218226
2015-07-09,0.1,1.262,5.47326202821955
2015-07-09,0.33,1.389,5.47326202821955
2015-07-09,0.67,1.393,5.47464171347078
2015-07-09,0.8,1.401,5.47519850725588
2015-07-09,1,1.658,5.47605511307912
2015-07-09,1.33,1.706,5.47645008396437
2015-07-09,1.6,1.853,5.47626383088572
2015-07-09,1.67,1.781,5.47621554305052
2015-07-09,2,1.893,5.47598790039884
2015-07-09,2.33,1.92,5.30249893171751
2015-07-09,2.67,1.98,4.88679529561487
2015-07-09,2.8,2.051,4.72784978769328
2015-07-09,3,2.17,4.48331823704467
2015-07-09,3.33,2.416,4.07958224410145
2015-07-09,3.67,7.272,3.64140495777304
2015-07-09,3.8,5.824,3.47386658358864
2015-07-09,4,3.729,3.21611523868958
2015-07-09,4.33,2.539,2.78907090993463
2015-07-09,4.67,1.46,2.34229110135956
2015-07-09,5,1.258,1.90865187538965
2015-07-09,5.33,1.643,1.52545075713029
2015-07-09,5.67,2.408,1.14201101932959
2015-07-09,6,4.114,0.85697603976154
2015-07-09,6.2,3.666,0.684227567296058
2015-07-09,6.33,3.487,0.587685715440194
2015-07-09,6.67,4.11,0.33623098031062
2015-07-09,7,19.627,0.228051484581004
2015-07-09,7.33,6.038,0.202449709012084
2015-07-09,7.67,4.174,0.201469056022744
2015-07-09,8,3.737,0.201457019614384
2015-07-09,8.33,2.789,0.201457019614384
2015-07-09,8.67,2.523,0.201457019614384
2015-07-09,9,2.345,0.201457019614384
2015-07-09,9.3,2.277,0.208224430547316
2015-07-13,0.1,2.0353,5.68100101292568
2015-07-13,0.33,2.3487,5.68100101292568
2015-07-13,0.67,2.9755,5.69666567631253
2015-07-13,0.8,3.0946,5.70953714720451
2015-07-13,1,3.4278,5.72933941011524
2015-07-13,1.33,3.3643,5.76201314391796
2015-07-13,1.6,2.4122,5.78874619884745
2015-07-13,1.67,2.2733,5.7956769908662
2015-07-13,2,2.1027,5.68419038669032
2015-07-13,2.33,2.0234,5.51305452854668
2015-07-13,2.67,9.724,5.33673273530777
2015-07-13,2.8,133.283,5.26931557906937
2015-07-13,3,109.0465,5.16559687716413
2015-07-13,3.33,12.2115,4.7702265083896
2015-07-13,3.67,3.6778,4.09463774807055
2015-07-13,3.8,3.0708,3.83632439853679
2015-07-13,4,1.9837,3.43891924540794
2015-07-13,4.33,1.7338,2.81469952566445
2015-07-13,4.67,1.6465,2.33474147508236
2015-07-13,5,1.2696,1.86889983775269
2015-07-13,5.33,1.0553,1.49275392956816
2015-07-13,5.67,0.9681,1.12242543724748
2015-07-13,6,0.5317,0.846208815330686
2015-07-13,6.2,0.3531,0.678804802047782
2015-07-13,6.33,0.3452,0.577926795961941
2015-07-13,6.67,0.3531,0.316821775953912
2015-07-13,7,0.3214,0.209298305324961
2015-07-13,7.33,0.2658,0.202266909730077
2015-07-13,7.67,0.3254,0.201757427034412
2015-07-13,8,0.2738,0.201752133339759
2015-07-13,8.33,0.2658,0.20175213333976
2015-07-13,8.67,0.2896,0.20175213333976
2015-07-13,9,0.3254,0.20175213333976
2015-07-13,9.3,0.3254,0.20175213333976
2015-07-16,0.1,2.238,5.65873518359883
2015-07-16,0.33,2.361,5.65873518359883
2015-07-16,0.67,2.559,5.65955342641543
2015-07-16,0.8,2.801,5.65995551217726
2015-07-16,1,2.991,5.66057410565701
2015-07-16,1.33,2.916,5.6615947848986
2015-07-16,1.6,2.991,5.66151664657141
2015-07-16,1.67,2.924,5.66148443217345
2015-07-16,2,4.047,5.66133256429732
2015-07-16,2.33,4.745,5.66121873696456
2015-07-16,2.67,4.868,5.66121865584664
2015-07-16,2.8,4.773,5.66121862483097
2015-07-16,3,5.368,5.66121857711454
2015-07-16,3.33,5.725,5.38040272195222
2015-07-16,3.67,7.518,4.47868460407898
2015-07-16,3.8,8.569,4.13391002959803
2015-07-16,4,8.526,3.60348760731965
2015-07-16,4.33,7.887,2.81297019713065
2015-07-16,4.67,6.411,2.31643290595928
2015-07-16,5,3.38,1.83449965276354
2015-07-16,5.33,3.999,1.4510899235407
2015-07-16,5.67,4.007,1.07334678304809
2015-07-16,6,4.733,0.798067428364158
2015-07-16,6.2,4.436,0.633032447686092
2015-07-16,6.33,4.923,0.548044925212075
2015-07-16,6.67,15.719,0.325769866433877
2015-07-16,7,6.852,0.237144103910366
2015-07-16,7.33,3.872,0.206766243857088
2015-07-16,7.67,2.726,0.206717482172939
2015-07-16,8,2.563,0.206706995480038
2015-07-16,8.33,2.741,0.206706995480038
2015-07-16,8.67,2.353,0.206706995480038
2015-07-16,9,2.249,0.206706995480038
2015-07-16,9.3,2.166,0.206963714217984
2015-07-20,0.1,2.5391,6.40196840033694
2015-07-20,0.33,2.8843,6.40196840033694
2015-07-20,0.67,2.7375,6.40231378120836
2015-07-20,0.8,3.3088,6.40254322629212
2015-07-20,1,3.8246,6.40289621872867
2015-07-20,1.33,4.0626,6.40347865624898
2015-07-20,1.6,4.618,6.40395519603832
2015-07-20,1.67,4.3086,6.34893980105506
2015-07-20,2,4.3006,5.96567673842196
2015-07-20,2.33,4.3125,5.58241367578886
2015-07-20,2.67,5.4551,5.23298717084468
2015-07-20,2.8,6.3954,5.16905762092601
2015-07-20,3,6.6453,5.07070446720498
2015-07-20,3.33,8.8869,4.90842176356527
2015-07-20,3.67,6.2327,4.17639855812218
2015-07-20,3.8,5.7368,3.87219392390508
2015-07-20,4,6.6771,3.4041867943403
2015-07-20,4.33,4.0071,2.7018515144583
2015-07-20,4.67,4.2332,2.20838966934449
2015-07-20,5,2.551,1.7294414079105
2015-07-20,5.33,1.7814,1.36223413633444
2015-07-20,5.67,1.4005,1.00149772565322
2015-07-20,6,1.0791,0.737928984110755
2015-07-20,6.2,1.0276,0.582020464142151
2015-07-20,6.33,1.0196,0.499902202262279
2015-07-20,6.67,1.0236,0.285131363499537
2015-07-20,7,1.0276,0.218319013856257
2015-07-20,7.33,1.0434,0.202704995383758
2015-07-20,7.67,1.0276,0.202677479030703
2015-07-20,8,0.8133,0.202672605938168
2015-07-20,8.33,0.9601,0.202672605938168
2015-07-20,8.67,0.9522,0.202672605938168
2015-07-20,9,0.9522,0.202672605938168
2015-07-20,9.3,1.6306,0.242432335444624
2015-07-23,0.1,1.92,6.2380468651609
2015-07-23,0.33,2.111,6.2380468651609
2015-07-23,0.67,2.178,6.23923073604539
2015-07-23,0.8,2.349,6.23975456462602
2015-07-23,1,2.297,6.24056045475005
2015-07-23,1.33,2.491,6.24162719302611
2015-07-23,1.6,2.444,6.24199371021116
2015-07-23,1.67,2.678,6.24208873318506
2015-07-23,2,3.507,6.24253669863344
2015-07-23,2.33,3.888,6.23156262806284
2015-07-23,2.67,5.693,6.20914616350795
2015-07-23,2.8,6.038,6.20057516235461
2015-07-23,3,6.106,6.18738900673409
2015-07-23,3.33,5.356,5.77960781400253
2015-07-23,3.67,4.979,4.651858241371
2015-07-23,3.8,5.114,4.22065987536482
2015-07-23,4,3.067,3.55727777381686
2015-07-23,4.33,2.48,2.62500804102796
2015-07-23,4.67,2.043,2.13177780598831
2015-07-23,5,2.377,1.65305434256747
2015-07-23,5.33,3.138,1.30113780807255
2015-07-23,5.67,3.932,0.955905204697706
2015-07-23,6,7.53,0.703863141616131
2015-07-23,6.2,9.2,0.555255685656326
2015-07-23,6.33,7.169,0.47121183883431
2015-07-23,6.67,5.86,0.25140485483827
2015-07-23,7,4.594,0.199432572219031
2015-07-23,7.33,3.753,0.192527889987322
2015-07-23,7.67,3.134,0.192513277000178
2015-07-23,8,2.186,0.192511221531987
2015-07-23,8.33,2.666,0.192511221531987
2015-07-23,8.67,2.261,0.192511221531987
2015-07-23,9,2.317,0.192511221531987
2015-07-23,9.3,1.984,0.269033801364604
2015-07-27,0.1,2.249,6.10464884629113
2015-07-27,0.33,2.23,6.10464884629113
2015-07-27,0.67,2.099,6.10508141557616
2015-07-27,0.8,2.103,6.10545265828756
2015-07-27,1,2.111,6.10602380092048
2015-07-27,1.33,2.436,6.1069661862648
2015-07-27,1.6,2.384,6.10708808561487
2015-07-27,1.67,2.357,6.1070880852134
2015-07-27,2,2.384,6.10708808332072
2015-07-27,2.33,3.388,6.10006436769352
2015-07-27,2.67,3.702,6.08627810554482
2015-07-27,2.8,3.817,6.08100688766443
2015-07-27,3,3.702,6.0728973216946
2015-07-27,3.33,4.455,5.64929420577871
2015-07-27,3.67,9.831,4.517849680368
2015-07-27,3.8,9.831,4.0852385382992
2015-07-27,4,7.657,3.41968293511644
2015-07-27,4.33,27.791,2.49896489239565
2015-07-27,4.67,7.788,2.00546386825709
2015-07-27,5,6.411,1.5264775801226
2015-07-27,5.33,3.928,1.20179161568303
2015-07-27,5.67,2.476,0.884413260365677
2015-07-27,6,1.869,0.658067090901877
2015-07-27,6.2,1.908,0.52088759425715
2015-07-27,6.33,1.988,0.431720921438078
2015-07-27,6.67,1.932,0.298660606218131
2015-07-27,7,1.916,0.200288021487244
2015-07-27,7.33,1.781,0.143020418366349
2015-07-27,7.67,1.726,0.135410513880801
2015-07-27,8,1.65,0.135402900693745
2015-07-27,8.33,1.718,0.13539528750669
2015-07-27,8.67,1.643,0.135390309168682
2015-07-27,9,1.654,0.135390309168682
2015-07-27,9.3,1.46,0.304502422591243
2015-07-30,0.1,1.77,5.91162575059636
2015-07-30,0.33,1.805,5.91162575059636
2015-07-30,0.67,1.964,5.91195187501522
2015-07-30,0.8,2.138,5.91220105691816
2015-07-30,1,2.123,5.91258441369191
2015-07-30,1.33,2.218,5.91321695236861
2015-07-30,1.6,2.448,5.91373448401317
2015-07-30,1.67,2.65,5.91386865888399
2015-07-30,2,3.4,5.8021745785878
2015-07-30,2.33,3.408,5.66243946305874
2015-07-30,2.67,3.154,5.5184699500894
2015-07-30,2.8,2.987,5.46342278336583
2015-07-30,3,2.726,5.37873483456033
2015-07-30,3.33,5.515,4.83225536251546
2015-07-30,3.67,2.718,3.96689424819209
2015-07-30,3.8,2.781,3.63602088095081
2015-07-30,4,2.46,3.12698493134883
2015-07-30,4.33,3.087,2.3943547595538
2015-07-30,4.67,5.225,1.91177598892736
2015-07-30,5,6.264,1.44339071155464
2015-07-30,5.33,5.471,1.13339438759922
2015-07-30,5.67,4.491,0.829860592690373
2015-07-30,6,6.451,0.608916957433182
2015-07-30,6.2,5.027,0.475011723943976
2015-07-30,6.33,4.896,0.387973322175991
2015-07-30,6.67,3.285,0.261497382751504
2015-07-30,7,3.162,0.151254836872158
2015-07-30,7.33,2.785,0.112492860111699
2015-07-30,7.67,2.714,0.108023267085944
2015-07-30,8,2.392,0.108014025235759
2015-07-30,8.33,2.591,0.108014025235759
2015-07-30,8.67,2.261,0.108014025235759
2015-07-30,9,2.135,0.108014025235759
2015-07-30,9.3,2.135,0.331103888511223
2015-08-03,0.1,2.281,5.45723393998895
2015-08-03,0.33,2.674,5.45723393998895
2015-08-03,0.67,2.73,5.45762836173835
2015-08-03,0.8,2.785,5.45796314800778
2015-08-03,1,2.726,5.45847820380691
2015-08-03,1.33,3.063,5.45932804587547
2015-08-03,1.6,3.154,5.45942708530721
2015-08-03,1.67,3.17,5.45942708529441
2015-08-03,2,3.055,5.45942708523408
2015-08-03,2.33,3.083,5.4575776260463
2015-08-03,2.67,3.146,5.45407905691898
2015-08-03,2.8,3.17,5.45274136872324
2015-08-03,3,8.613,5.45068338688364
2015-08-03,3.33,8.954,5.06808378100867
2015-08-03,3.67,18.754,4.11457857286321
2015-08-03,3.8,13.037,3.75000305210171
2015-08-03,4,12.192,3.18911763554556
2015-08-03,4.33,10.692,2.40399019499132
2015-08-03,4.67,5.019,1.89031732010305
2015-08-03,5,2.896,1.39455544430461
2015-08-03,5.33,2.464,1.0849485726285
2015-08-03,5.67,1.821,0.782767172827066
2015-08-03,6,1.373,0.56788433416541
2015-08-03,6.2,1.432,0.437652310734103
2015-08-03,6.33,1.504,0.357085496562434
2015-08-03,6.67,1.373,0.229450204639461
2015-08-03,7,1.178,0.105568891890692
2015-08-03,7.33,1.242,0.0953099537958074
2015-08-03,7.67,1.238,0.0938295745705429
2015-08-03,8,1.286,0.0938274262927175
2015-08-03,8.33,1.242,0.0938274262927175
2015-08-03,8.67,1.123,0.0938274262927175
2015-08-03,9,1.27,0.0938274262927175
2015-08-03,9.3,1.087,0.366572509737862
2015-08-08,0.1,6.098,5.24077283870308
2015-08-08,0.33,6.265,5.24077283870308
2015-08-08,0.67,6.431,5.24164792962645
2015-08-08,0.8,6.341,5.24205369393859
2015-08-08,1,6.697,5.24267794672648
2015-08-08,1.33,7.517,5.24355370638219
2015-08-08,1.6,7.963,5.24347526536258
2015-08-08,1.67,8.034,5.24345492880194
2015-08-08,2,8.142,5.24335905644464
2015-08-08,2.33,8.36,5.24331945784219
2015-08-08,2.67,10.787,5.24331940016151
2015-08-08,2.8,16.78,5.24331937810713
2015-08-08,3,17.059,5.24331934417732
2015-08-08,3.33,21.623,4.32979902839972
2015-08-08,3.67,36.941,3.34406823617845
2015-08-08,3.8,21.413,2.96717116856444
2015-08-08,4,15.38,2.38732952608135
2015-08-08,4.33,10.261,1.89172642040567
2015-08-08,4.67,4.106,1.57660923126819
2015-08-08,5,3.55,1.27193201615386
2015-08-08,5.33,2.715,0.99833025654377
2015-08-08,5.67,1.917,0.730456252510659
2015-08-08,6,1.332,0.527321117933168
2015-08-08,6.2,1.299,0.404208915158931
2015-08-08,6.33,1.279,0.337004452281931
2015-08-08,6.67,1.306,0.193254402132479
2015-08-08,7,1.246,0.0810669387532788
2015-08-08,7.33,1.294,0.0809305670164815
2015-08-08,7.67,1.281,0.0808865289041638
2015-08-08,8,1.272,0.0808865289041638
2015-08-08,8.33,1.234,0.0808865289041638
2015-08-08,8.67,1.24,0.0808865289041638
2015-08-08,9,1.175,0.0808865289041638
2015-08-08,9.3,1.175,0.410908286271161
2015-08-31,0.1,8.4108,6.13066096715071
2015-08-31,0.33,8.4108,6.13066096715071
2015-08-31,0.67,8.4108,6.13185113591731
2015-08-31,0.8,8.4108,6.1323758909007
2015-08-31,1,8.4108,6.13318320625975
2015-08-31,1.33,8.5854,6.13410036820433
2015-08-31,1.6,8.6554,6.13408034346645
2015-08-31,1.67,8.7035,6.13407515186775
2015-08-31,2,9.3644,6.13405067718812
2015-08-31,2.33,9.4938,6.13404858260159
2015-08-31,2.67,10.8572,6.13404856580854
2015-08-31,2.8,12.0618,6.13404855938767
2015-08-31,3,14.0031,5.98504311643768
2015-08-31,3.33,18.1994,5.72692147162026
2015-08-31,3.67,25.9996,5.46097795877807
2015-08-31,3.8,25.4927,5.35929367445606
2015-08-31,4,19.2997,5.09005017387761
2015-08-31,4.33,14.457,3.82935580006098
2015-08-31,4.67,5.9028,2.53045856643172
2015-08-31,5,3.6432,1.27417259074393
2015-08-31,5.33,2.9537,0.884189182721015
2015-08-31,5.67,2.1644,0.523685721478499
2015-08-31,6,1.5286,0.380011766755783
2015-08-31,6.2,1.0863,0.292936642681409
2015-08-31,6.33,0.8722,0.245766183540765
2015-08-31,6.67,0.7022,0.124011087616802
2015-08-31,7,0.6726,0.074757731478349
2015-08-31,7.33,0.6629,0.0656700777851602
2015-08-31,7.67,0.6917,0.065658953321835
2015-08-31,8,0.6434,0.0656577910640872
2015-08-31,8.33,0.7533,0.0656577910640872
2015-08-31,8.67,0.6927,0.0656577910640872
2015-08-31,9,0.6823,0.0656577910640872
2015-08-31,9.3,0.6478,0.614852858324339
2015-09-04,0.1,1.361,6.3871293052307
2015-09-04,0.33,1.361,6.3871293052307
2015-09-04,0.67,1.361,6.38843612447312
2015-09-04,0.8,1.19,6.38899833774718
2015-09-04,1,1.183,6.38986328124574
2015-09-04,1.33,1.303,6.39055820013061
2015-09-04,1.6,1.451,6.3901871598978
2015-09-04,1.67,1.469,6.39009096428189
2015-09-04,2,1.528,6.38963747066402
2015-09-04,2.33,1.762,6.38918397704615
2015-09-04,2.67,2.029,5.91124442874796
2015-09-04,2.8,2.054,5.67456275102095
2015-09-04,3,2.297,5.31043709297939
2015-09-04,3.33,3.024,4.70962975721082
2015-09-04,3.67,5.567,4.34281900411163
2015-09-04,3.8,6.748,4.27131041881796
2015-09-04,4,6.668,4.16129721067385
2015-09-04,4.33,5.139,3.66185711658804
2015-09-04,4.67,3.62,2.47346881225102
2015-09-04,5,3.929,1.33731290938398
2015-09-04,5.33,3.648,0.910936018172684
2015-09-04,5.67,3.013,0.52202381254638
2015-09-04,6,2.252,0.365998230356773
2015-09-04,6.2,1.689,0.271823441436472
2015-09-04,6.33,1.578,0.227376247875674
2015-09-04,6.67,3.882,0.111129741639743
2015-09-04,7,16.734,0.0684047229994012
2015-09-04,7.33,5.744,0.0594484945394862
2015-09-04,7.67,5.31,0.059437011008292
2015-09-04,8,5.503,0.059436243764593
2015-09-04,8.33,4.587,0.059436243764593
2015-09-04,8.67,3.756,0.059436243764593
2015-09-04,9,3.192,0.059436243764593
2015-09-04,9.3,2.433,0.650321479550978
2015-09-07,0.1,6.8798,6.16684838318207
2015-09-07,0.33,6.8798,6.16684838318207
2015-09-07,0.67,6.8798,6.16781297461548
2015-09-07,0.8,6.8798,6.16827199837535
2015-09-07,1,6.8603,6.16897818877514
2015-09-07,1.33,8.6422,6.1700674514156
2015-09-07,1.6,9.6978,6.16991204128936
2015-09-07,1.67,9.8328,6.16987174977515
2015-09-07,2,10.0146,6.16968180406531
2015-09-07,2.33,10.7656,6.16957404755441
2015-09-07,2.67,12.6674,6.16957393952295
2015-09-07,2.8,14.2043,6.1695738982168
2015-09-07,3,20.6769,6.16957383466888
2015-09-07,3.33,27.4531,5.55831225225085
2015-09-07,3.67,32.5619,4.60770671864162
2015-09-07,3.8,30.8304,4.2442398969675
2015-09-07,4,22.3699,3.68506017131501
2015-09-07,4.33,22.6272,2.86655095124624
2015-09-07,4.67,8.0194,2.13558553753463
2015-09-07,5,4.3324,1.42611910657926
2015-09-07,5.33,3.2788,0.98904019609464
2015-09-07,5.67,2.5437,0.580179354290299
2015-09-07,6,1.9343,0.398938302775904
2015-09-07,6.2,1.3828,0.289095241252028
2015-09-07,6.33,1.1687,0.242153839994206
2015-09-07,6.67,0.845,0.122321127239327
2015-09-07,7,0.8201,0.0683982011786922
2015-09-07,7.33,0.8184,0.0683058100852817
2015-09-07,7.67,0.8047,0.0682987096864114
2015-09-07,8,0.7939,0.0682987096864114
2015-09-07,8.33,0.8,0.0682987096864114
2015-09-07,8.67,0.7891,0.0682987096864114
2015-09-07,9,0.7847,0.0682987096864114
2015-09-07,9.3,0.7442,0.676922945470958
2015-09-14,0.1,5.8992,5.55647688311124
2015-09-14,0.33,5.8992,5.55647688311124
2015-09-14,0.67,5.8992,5.55807357778043
2015-09-14,0.8,5.8992,5.55868841085468
