"Date","Site","Depth","Temp_interp","DO_mgL_interp","Chla_interp","Turb_NTU_interp","SpCond_uScm_interp","week_julian","week_series","week_cum"
2013-05-02,50,0.1,16.802,8.93689,0.25,1.0456,37.4230494433248,17,1,1
2013-05-09,50,0.1,14.6519,8.77974,0.0714,0.1896,36.605894906706,18,2,2
2013-05-15,50,0.1,16.4003,8.73976,1.1268,2.8584,37.116951826963,19,3,3
2013-05-23,50,0.1,21.0439,8.86852,2.5907,1.2638,37.3173665670282,20,4,4
2013-05-30,50,0.1,22.1139,8.63825,1.5116,0.9953,37.610103528032,21,5,5
2013-06-06,50,0.1,21.9342,6.64156,1.095,1.5995,37.1162065408469,22,6,6
2013-06-13,50,0.1,23.6155,8.96649,2.3249,2.0695,37.0997334976245,23,7,7
2013-06-20,50,0.1,22.9495,7.45937,1.8925,0.7267,37.5744160979906,24,8,8
2013-06-27,50,0.1,25.412,9.16612,0.369,1.3478,38.9619446650418,25,9,9
2013-07-03,50,0.1,24.0484,8.03585,4.0547,1.801,37.5314022535434,26,10,10
2013-07-15,50,0.1,23.6396,7.36561,3.8999,5.9133,35.6461363749578,27,11,11
2013-07-22,50,0.1,25.6721,5.63641,3.9475,3.0598,36.1648073894133,28,12,12
2013-07-29,50,0.1,24.4282,5.62939,2.7177,1.9017,37.7174809420105,29,13,13
2013-08-01,50,0.1,23.2921,7.1313,2.9517,1.3478,37.687002565106,30,14,14
2013-08-12,50,0.1,27.0352,5.39555,0.7737,1.566,38.2464228135369,31,15,15
2013-08-18,50,0.1,25.9375333333333,6.30392,1.29606666666667,1.29743333333333,38.7041920809987,32,16,16
2013-08-23,50,0.1,24.8398666666667,7.21229,1.81843333333333,1.02886666666667,39.1619613484605,33,17,17
2013-08-28,50,0.1,23.7422,8.12066,2.3408,0.7603,39.6197306159223,34,18,18
2013-09-06,50,0.1,22.6039,8.02040666666667,2.3183,0.7603,40.1559606039934,35,19,19
2013-09-13,50,0.1,21.4656,7.92015333333333,2.2958,0.7603,40.6921905920646,36,20,20
2013-09-18,50,0.1,20.3273,7.8199,2.2733,0.7603,41.2284205801357,37,21,21
2013-09-25,50,0.1,19.4967,8.20233,3.162,1.3813,41.0539713188583,38,22,22
2013-10-04,50,0.1,18.8543666666667,8.34404333333333,3.82056666666667,1.43726666666667,41.1012477857173,39,23,23
2013-10-11,50,0.1,18.2120333333333,8.48575666666667,4.47913333333333,1.49323333333333,41.1485242525763,40,24,24
2013-10-16,50,0.1,17.5697,8.62747,5.1377,1.5492,41.1958007194353,41,25,25
2013-10-23,50,0.1,15.1589,8.43282,4.8838,2.6066,41.5970203451455,42,26,26
2013-10-30,50,0.1,13.3158,9.20845,5.4393,2.1702,42.2654953688944,43,27,27
2014-05-05,50,0.1,16.9798,8.70707,0.4959,1.5492,34.4844922176433,17,1,28
2014-05-10,50,0.1,20.6814,8.53946,2.6383,1.096,34.0854567633431,18,2,29
2014-05-19,50,0.1,17.4641,8.81669,0.8173,1.6331,32.1200599987634,19,3,30
2014-05-22,50,0.1,20.0705,8.80407,0.9284,0.9281,32.3575367152417,20,4,31
2014-06-02,50,0.1,21.6818,8.95817,1.7893,0.6932,31.8735198277026,21,5,32
2014-06-04,50,0.1,22.5374,8.34972,1.214,0.4917,32.267755160702,22,6,33
2014-06-16,50,0.1,24.1882,8.27992,0.5594,0.5757,32.0795038981523,23,7,34
2014-06-23,50,0.1,24.9734,8.17872,2.4003,0.7939,32.4270318778158,24,8,35
2014-06-25,50,0.1,25.306,8.17342,2.1821,0.7267,32.7551611849385,25,9,36
2014-07-07,50,0.1,24.5992,7.94662,1.2656,0.6932,32.4413869003102,26,10,37
2014-07-09,50,0.1,25.3279,7.79643,1.0672,0.4917,32.6544557357173,27,11,38
2014-07-16,50,0.1,25.6007,7.94724,1.4521,0.4917,32.4566864276417,28,12,39
2014-07-28,50,0.1,24.9737,7.85678,1.5989,1.0121,32.3738833728347,29,13,40
2014-08-04,50,0.1,23.715,8.20116,1.4521,1.096,32.5078863075903,30,14,41
2014-08-10,50,0.1,22.5459,7.43981,3.9753,3.5802,32.6772393709802,31,15,42
2014-08-13,50,0.1,22.5351,8.08226,1.5909,3.0934,32.1540442186562,32,16,43
2014-08-25,50,0.1,23.6362,8.46551,1.7893,0.8106,32.2211101658438,33,17,44
2014-08-30,50,0.1,25.094,8.133495,2.07495,0.5169,32.5212172314501,34,18,45
2014-09-08,50,0.1,24.0448,7.93757,3.7611,0.5421,32.8718169473692,35,19,46
2014-09-15,50,0.1,21.6138,7.22819,3.7016,0.8274,34.2353156540756,36,20,47
2014-09-22,50,0.1,21.1751,8.40662,2.1067,1.2974,34.5190592389462,37,21,48
2014-09-29,50,0.1,19.9163,8.89591,4.4911,1.2638,35.0175904602998,38,22,49
2014-10-04,50,0.1,20.2158,8.97054,3.4556,1.801,35.1768488314247,39,23,50
2014-10-10,50,0.1,18.9416,8.71935,7.0123,2.229,35.1239475792586,40,24,51
2014-10-15,50,0.1,17.6674,8.46816,10.569,2.657,35.0710463270925,41,25,52
2014-10-23,50,0.1,14.2302,8.78651,4.3165,3.6977,38.5048488548651,42,26,53
2014-10-30,50,0.1,12.35055,9.508475,5.05245,2.9927,37.9518239340224,43,27,54
2015-05-05,50,0.1,18.0305,9.23404,0.7221,5.7558,30.9146354370612,17,1,55
2015-05-11,50,0.1,23.4025,8.58273,0.6864,3.9705,31.2677720786054,18,2,56
2015-05-18,50,0.1,23.4154,8.46905,0.6983,3.6615,32.4626098035488,19,3,57
2015-05-21,50,0.1,21.5489,8.28114,2.1464,4.537,32.5852539234721,20,4,58
2015-05-28,50,0.1,25.3744,6.82375,0.9006,1.5844,33.6313071771241,21,5,59
2015-06-08,50,0.1,23.1557,8.76291,1.3331,2.1509,33.6420626731941,22,6,60
2015-06-15,50,0.1,27.3688,7.63455,0.6467,2.8375,33.6724652867682,23,7,61
2015-06-19,50,0.1,27.1113,7.31937,0.8768,2.168,27.8759991953675,24,8,62
2015-06-29,50,0.1,24.361,8.82549,2.0273,2.7002,35.8118368880348,25,9,63
2015-07-06,50,0.1,24.1157,10.02384,2.551,5.0348,36.4705106663205,26,10,64
2015-07-13,50,0.1,25.6647,8.58867,2.0353,15.8497,35.6914298160839,27,11,65
2015-07-16,50,0.1,25.876,7.58102,2.2376,2.7689,28.6713346963938,28,12,66
2015-07-23,50,0.1,27.0723,7.56199,1.9202,2.5114,28.999504636931,29,13,67
2015-07-30,50,0.1,27.6016,5.82715,1.7695,2.477,29.4582033775744,30,14,68
2015-08-08,50,0.1,25.5987,8.09767,6.0977,2.9743,36.3005539939846,31,15,69
2015-08-15,50,0.1,25.2045,8.52440333333333,6.86873333333333,3.2289,36.5202887744018,32,16,70
2015-08-22,50,0.1,24.8103,8.95113666666667,7.63976666666667,3.4835,36.7400235548189,33,17,71
2015-08-31,50,0.1,24.4161,9.37787,8.4108,3.7381,36.9597583352361,34,18,72
2015-09-07,50,0.1,25.1068,8.68257,6.8798,3.0442,37.0908331512714,35,19,73
2015-09-14,50,0.1,22.8237,6.67561,5.8992,4.5684,37.8119111903813,36,20,74
2015-09-21,50,0.1,21.6449,6.7579,7.1858,4.2783,37.5217865068654,37,21,75
2015-09-28,50,0.1,19.2587,7.89162,0.017,0.9958,2.07564702416266,38,22,76
2015-10-05,50,0.1,16.8134,6.83447,2.4399,4.827,36.8607636606852,39,23,77
2015-10-12,50,0.1,15.59795,6.25486,1.5569,4.30535,39.9409492089648,40,24,78
2015-10-19,50,0.1,14.3825,5.67525,0.6739,3.7837,43.0211347572443,41,25,79
2015-10-23,50,0.1,15.7964,7.16761,1.639,5.4137,36.2288968541608,42,26,80
2015-10-30,50,0.1,11.9828,8.66808,1.81825,5.37455,35.0008188977196,43,27,81
2016-05-12,50,0.1,19.6631,5.59532,1.4921,1.901,31.9271370060087,18,2,83
2016-05-16,50,0.1,17.1333,7.21937,0.5223,1.6233,32.2684955644924,19,3,84
2016-05-23,50,0.1,17.3609,7.35843,1.1352,1.6123,31.3149973716568,20,4,85
2016-05-30,50,0.1,22.4461,9.33974,1.0872,1.8414,31.3195391466065,21,5,86
2016-06-07,50,0.1,24.8378,8.82038,0.8579,13.5268,32.7464050176728,22,6,87
2016-06-13,50,0.1,23.2914,5.73603,1.1124,1.484,33.7730070945039,23,7,88
2016-06-23,50,0.1,23.382,7.09989,4.2377,1.5744,33.457079905999,24,8,89
2016-06-27,50,0.1,24.6983,8.38501,3.0818,1.4083,32.9366786224616,25,9,90
2016-07-05,50,0.1,22.9213,8.28753,5.0834,1.3915,34.3427083894466,26,10,91
2016-07-14,50,0.1,25.8054,5.26905,1.8467,1.1699,34.0305305837558,27,11,92
2016-07-18,50,0.1,26.84,6.15458,1.4988,1.4352,34.5005902560417,28,12,93
2016-07-25,50,0.1,28.9999,7.97406,1.004,1.0999,35.2241641380096,29,13,94
2016-08-01,50,0.1,28.3071,6.03585,1.0246,0.891,36.2018397115008,30,14,95
2016-08-08,50,0.1,25.2482,6.22643,2.9908,1.0997,35.7098611181859,31,15,96
2016-08-18,50,0.1,26.7375,6.33596,2.6939,1.4796,36.1726319915698,32,16,97
2016-08-23,50,0.1,25.8025,5.05633,3.9763,1.8138,36.6372543250197,33,17,98
2016-08-26,50,0.1,29.2938,7.60459,2.5347,5.8069,41.0848153769297,34,18,99
2016-09-02,50,0.1,25.0712,6.67021,3.2354,25.6471,38.8246525784655,35,19,100
2016-09-09,50,0.1,26.016,8.53688,1.5613,0.7467,37.3317205634342,36,20,101
2016-09-17,50,0.1,24.3367,7.27292,4.0676,1.8918,37.8649846261786,37,21,102
2016-09-27,50,0.1,22.6347,7.59247,8.9701,335.4302,38.6261546737098,38,22,103
2016-09-30,50,0.1,21.0834,6.0259,4.4914,4.5873,36.5189881366799,39,23,104
2016-10-11,50,0.1,17.0702,5.71307,2.0682,5.5925,33.9028569067544,40,24,105
2016-10-20,50,0.1,16.331225,7.37909,2.0667,3.07295,36.1943142390259,41,25,106
2016-10-27,50,0.1,16.23115,7.10326,1.9728,2.6263,35.4679812319503,42,26,107
2016-10-31,50,0.1,16.131075,6.82743,1.8789,2.17965,34.7416482248748,43,27,108
2013-05-02,50,0.8,16.7455,8.99689,0.3055,1.2638,37.5313016771572,17,1,1
2013-05-09,50,0.8,14.5457,8.74447,0.8094,2.3716,36.6345235142412,18,2,2
2013-05-16,50,0.8,16.9789,8.89425,1.3053,2.1534,36.8926736501508,19,3,3
2013-05-21,50,0.8,17.9581,9.07023,2.0075,2.0024,36.8026974844394,20,4,4
2013-05-30,50,0.8,21.1992,9.41014,1.6544,0.9953,37.7001628803442,21,5,5
2013-06-04,50,0.8,23.3024,8.3878,1.8012,1.0288,37.800206958454,22,6,6
2013-06-13,50,0.8,22.1129,10.0503,2.5947,2.0863,36.8433397587542,23,7,7
2013-06-20,50,0.8,22.5466,9.26422,2.0075,1.0456,37.5513384675071,24,8,8
2013-06-27,50,0.8,25.0027,11.13629,0.4206,1.3813,39.0319651215587,25,9,9
2013-07-03,50,0.8,23.679,9.11785,4.3086,1.8681,38.0976885905982,26,10,10
2013-07-11,50,0.8,22.983,6.3483,7.415,8.666,35.3060395831281,27,11,11
2013-07-22,50,0.8,25.7343,5.70428,4.5149,3.0934,36.1522835237821,28,12,12
2013-07-25,50,0.8,25.5478,6.41073,3.0866,2.4388,37.3775791370407,29,13,13
2013-08-01,50,0.8,23.2674,7.20823,3.1025,1.3813,37.645797579735,30,14,14
2013-08-12,50,0.8,27.0322,5.26334,1.0791,1.8681,38.2271802346485,31,15,15
2013-08-18,50,0.8,25.9246,5.80734,1.41106666666667,1.5268,38.9147738477165,32,16,16
2013-08-23,50,0.8,24.817,6.35134,1.74303333333333,1.1855,39.6023674607846,33,17,17
2013-08-28,50,0.8,23.7094,6.89534,2.075,0.8442,40.2899610738526,34,18,18
2013-09-06,50,0.8,22.5821666666667,7.19867333333333,2.13713333333333,0.8386,40.6170971780409,35,19,19
2013-09-13,50,0.8,21.4549333333333,7.50200666666667,2.19926666666667,0.833,40.9442332822291,36,20,20
2013-09-18,50,0.8,20.3277,7.80534,2.2614,0.8274,41.2713693864174,37,21,21
2013-09-25,50,0.8,19.5132,8.15607,2.5629,1.0792,41.2644722065672,38,22,22
2013-10-04,50,0.8,18.8687666666667,8.31249,3.4397,1.23586666666667,41.2681109496799,39,23,23
2013-10-11,50,0.8,18.2243333333333,8.46891,4.3165,1.39253333333333,41.2717496927926,40,24,24
2013-10-16,50,0.8,17.5799,8.62533,5.1933,1.5492,41.2753884359053,41,25,25
2013-10-23,50,0.8,15.1604,8.4423,5.0148,2.657,41.5157400718003,42,26,26
2013-10-30,50,0.8,13.3085,9.12604,5.9352,2.2374,42.4934686172717,43,27,27
2014-05-05,50,0.8,15.6962,9.1226,0.6665,1.5828,33.538519432543,17,1,28
2014-05-07,50,0.8,15.9692,9.55964,0.9284,1.2974,32.5500127055602,18,2,29
2014-05-19,50,0.8,16.994,8.97037,1.0633,1.5324,31.9850713989404,19,3,30
2014-05-26,50,0.8,20.1663,9.0625,2.5193,1.0288,31.8433719649823,20,4,31
2014-05-28,50,0.8,25.8441,7.62267,1.7179,1.0456,314.421505025315,21,5,32
2014-06-09,50,0.8,22.7281,8.15409,1.2418,0.7267,32.1293408029722,22,6,33
2014-06-16,50,0.8,23.7146,8.32268,1.1585,0.5757,32.1256933961664,23,7,34
2014-06-23,50,0.8,24.7702,8.7589,2.7772,1.0456,32.4588567649355,24,8,35
2014-07-01,50,0.8,25.0176,8.41094,1.3767,0.5421,32.3106664463674,25,9,36
2014-07-02,50,0.8,26.1854,8.26689,0.8014,0.5085,32.8571301170223,26,10,37
2014-07-09,50,0.8,24.9888,8.00809,1.3965,0.7939,32.5898656240543,27,11,38
2014-07-21,50,0.8,23.9271,8.21722,2.8605,0.7267,32.8846990785503,28,12,39
2014-07-28,50,0.8,24.9583,7.87614,1.9559,0.7771,32.3734014430473,29,13,40
2014-07-30,50,0.8,23.6598,7.80932,1.583,0.9785,32.7792452188479,30,14,41
2014-08-11,50,0.8,22.2914,7.51188,3.6024,1.6163,32.9257809103174,31,15,42
2014-08-19,50,0.8,22.7044,8.3352,3.8603,3.2277,32.3586343890781,32,16,43
2014-08-21,50,0.8,23.7569,9.11466,2.5312,2.4891,32.3564069654256,33,17,44
2014-08-30,50,0.8,24.6314,8.106545,2.7018,0.6344,32.1918055482322,34,18,45
2014-09-08,50,0.8,24.0482,7.92662,4.0071,0.8274,33.0437458117349,35,19,46
2014-09-15,50,0.8,21.5365,7.21839,4.7529,1.0456,34.3487603940324,36,20,47
2014-09-22,50,0.8,21.167,8.43564,2.8724,1.2638,34.5580308024571,37,21,48
2014-09-29,50,0.8,19.8863,8.8825,6.5263,1.6331,35.073192260294,38,22,49
2014-10-04,50,0.8,20.2124,8.98219,4.7331,3.0263,35.20348380185,39,23,50
2014-10-10,50,0.8,18.9197,8.71607,9.06545,3.17735,35.1519938458997,40,24,51
2014-10-15,50,0.8,17.627,8.44995,13.3978,3.3284,35.1005038899494,41,25,52
2014-10-23,50,0.8,14.2221,8.81042,7.2523,3.9494,38.311427661228,42,26,53
2014-10-30,50,0.8,12.28935,9.50194,8.14895,3.24445,37.884005327346,43,27,54
2015-05-05,50,0.8,18.0452,9.27409,0.7142,5.979,31.0831608975343,17,1,55
2015-05-07,50,0.8,19.0562,9.21408,2.4796,6.4253,31.0079810401986,18,2,56
2015-05-18,50,0.8,23.3371,8.47181,1.0633,3.9362,32.682003870926,19,3,57
2015-05-21,50,0.8,21.5788,8.28637,2.1821,4.5885,32.4423465392174,20,4,58
2015-05-28,50,0.8,23.7297,8.48159,0.6467,1.2239,27.50091425738,21,5,59
2015-06-08,50,0.8,22.6388,9.13433,2.7891,2.1337,33.7245518666708,22,6,60
2015-06-15,50,0.8,25.777,8.16276,1.2656,1.8076,34.123251067877,23,7,61
2015-06-23,50,0.8,26.2256,8.10576,1.9956,2.9062,34.7643663389463,24,8,62
2015-06-25,50,0.8,27.7618,7.3131,2.432,495.1699,28.6572758111947,25,9,63
2015-07-06,50,0.8,24.017,10.01841,2.7415,5.8588,36.3324272207987,26,10,64
2015-07-09,50,0.8,24.674,11.94186,2.2495,9.3779,39.2747038711239,27,11,65
2015-07-16,50,0.8,25.7812,7.60056,2.801,2.9062,28.5961156461333,28,12,66
2015-07-23,50,0.8,26.847,8.40835,2.2694,2.2367,35.4428690968616,29,13,67
2015-07-30,50,0.8,27.6775,6.53476,2.1384,2.4255,29.2014819145209,30,14,68
2015-08-08,50,0.8,25.6107,8.11086,6.3411,2.9703,36.3858015479976,31,15,69
2015-08-15,50,0.8,25.2125,8.53319666666667,7.031,3.22623333333333,36.5771204770771,32,16,70
2015-08-22,50,0.8,24.8143,8.95553333333333,7.7209,3.48216666666667,36.7684394061566,33,17,71
2015-08-31,50,0.8,24.4161,9.37787,8.4108,3.7381,36.9597583352361,34,18,72
2015-09-07,50,0.8,25.1068,8.68257,6.8798,3.0442,37.0908331512714,35,19,73
2015-09-14,50,0.8,22.8237,6.67561,5.8992,4.5684,37.8119111903813,36,20,74
2015-09-21,50,0.8,21.757,7.32108,6.9019,4.2679,37.7573791490874,37,21,75
2015-09-28,50,0.8,19.8136,7.01372,7.9595,3.7227,37.8215842089154,38,22,76
2015-10-02,50,0.8,18.8732,7.80134,3.726,4.2313,29.8555053663164,39,23,77
2015-10-12,50,0.8,15.68255,6.843715,1.52335,4.3882,39.4737239167644,40,24,78
2015-10-19,50,0.8,14.5517,6.85296,0.6068,3.9494,42.0866841728436,41,25,79
2015-10-23,50,0.8,15.5409,7.45602,1.8336,3.1559,36.4534847013453,42,26,80
2015-10-30,50,0.8,11.84535,8.82806,1.83235,4.24595,35.2107998869651,43,27,81
2016-05-12,50,0.8,19.0172,8.73149,1.4994,2.0295,31.9518648897068,18,2,83
2016-05-16,50,0.8,17.2137,7.50985,0.6437,1.6256,32.3163295645729,19,3,84
2016-05-26,50,0.8,19.9471,9.5069,0.8978,1.4703,32.2681131883741,20,4,85
2016-05-29,50,0.8,22.8408,9.17323,2.4546,1.903,31.978715241223,21,5,86
2016-06-06,50,0.8,24.7155,7.48688,1.5167,2.2002,31.8957931451612,22,6,87
2016-06-13,50,0.8,23.3685,6.5847,1.4475,1.4922,33.6263608887902,23,7,88
2016-06-23,50,0.8,23.382,7.09989,4.2377,1.5744,33.457079905999,24,8,89
2016-06-30,50,0.8,23.9005,6.91697,3.0808,1.2262,34.2129677179116,25,9,90
2016-07-07,50,0.8,24.7276,6.3963,3.6856,1.4039,33.9197570688682,26,10,91
2016-07-11,50,0.8,24.9546,6.18668,2.0593,1.2314,33.5843753552455,27,11,92
2016-07-21,50,0.8,26.8673,6.46844,0.9855,1.4293,34.3457548834086,28,12,93
2016-07-26,50,0.8,28.244,7.73623,1.5946,1.3472,35.5096432974337,29,13,94
2016-08-01,50,0.8,27.2233,6.47542,1.1703,1.1374,36.9584339917858,30,14,95
2016-08-08,50,0.8,25.2964,6.30631,2.7135,1.1075,35.6148418328223,31,15,96
2016-08-15,50,0.8,27.2432,6.90615,1.4851,0.7787,37.199613112252,32,16,97
2016-08-23,50,0.8,25.8289,6.19873,4.1885,1.9535,36.544029293663,33,17,98
2016-08-26,50,0.8,27.6959,6.69445,2.8086,1.53,38.200205842806,34,18,99
2016-09-06,50,0.8,25.3664,6.5742,2.9309,1.9583,37.5117894942895,35,19,100
2016-09-09,50,0.8,25.5008,8.6477,2.6095,0.6282,37.1347041570209,36,20,101
2016-09-16,50,0.8,24.5107,7.34776,4.4927,1.9856,38.0586207881968,37,21,102
2016-09-27,50,0.8,22.5381,6.1004,4.3101,3.1906,37.3753652643145,38,22,103
2016-10-05,50,0.8,20.9321,6.82273,3.4585,4.8284,36.0794739161185,39,23,104
2016-10-11,50,0.8,17.1999,6.59097,2.6566,5.8606,33.7965271690053,40,24,105
2016-10-14,50,0.8,16.531,7.24887,2.3123,3.7918,34.7225902874599,41,25,106
2016-10-27,50,0.8,16.27405,7.435865,2.06345,2.86195,34.3369551843943,42,26,107
2016-10-31,50,0.8,16.145575,7.5293625,1.939025,2.397025,34.1441376328614,43,27,108
2013-05-02,50,1.6,16.036,9.04913,0.5475,1.1128,36.9620612084447,17,1,1
2013-05-09,50,1.6,14.4172,8.81686,1.8885,2.5731,36.6711372445174,18,2,2
2013-05-14,50,1.6,14.8891,8.55827,2.309,4.4026,36.5039273843588,19,3,3
2013-05-23,50,1.6,16.4141,8.76921,3.7928,2.1367,37.0145662612298,20,4,4
2013-05-30,50,1.6,18.5253,9.98225,2.071,1.3645,36.8318750163109,21,5,5
2013-06-06,50,1.6,21.0289,10.11006,1.3648,1.8345,37.6104714117426,22,6,6
2013-06-13,50,1.6,19.1545,10.5277,3.3643,2.5395,36.3616597697115,23,7,7
2013-06-20,50,1.6,20.6394,10.20909,3.7214,2.1534,37.4384646249085,24,8,8
2013-06-25,50,1.6,22.0925,12.75283,2.0948,2.0863,37.8065792152027,25,9,9
2013-07-03,50,1.6,21.7609,9.77291,5.102,2.7073,37.2853709610253,26,10,10
2013-07-11,50,1.6,22.9477,6.59896,8.0458,9.2367,35.2139012501308,27,11,11
2013-07-22,50,1.6,24.7109,6.31659,7.046,4.9062,37.2235433338161,28,12,12
2013-07-29,50,1.6,23.6211,7.21867,4.4276,2.4052,38.2253619761112,29,13,13
2013-08-01,50,1.6,22.5946,7.20643,4.257,2.1199,38.0602577502561,30,14,14
2013-08-12,50,1.6,27.0155,5.13959,2.0313,1.9017,38.2887599813211,31,15,15
2013-08-18,50,1.6,25.6869333333333,6.52808666666667,2.2429,1.538,38.6286917088241,32,16,16
2013-08-23,50,1.6,24.3583666666667,7.91658333333333,2.4545,1.1743,38.9686234363272,33,17,17
2013-08-28,50,1.6,23.0298,9.30508,2.6661,0.8106,39.3085551638302,34,18,18
2013-09-06,50,1.6,22.1260666666667,8.79525,2.56823333333333,0.799433333333333,39.952731004439,35,19,19
2013-09-13,50,1.6,21.2223333333333,8.28542,2.47036666666667,0.788266666666667,40.5969068450477,36,20,20
2013-09-18,50,1.6,20.3186,7.77559,2.3725,0.7771,41.2410826856565,37,21,21
2013-09-25,50,1.6,19.4937,8.17883,3.3326,1.331,40.8483125062225,38,22,22
2013-10-04,50,1.6,18.8550333333333,8.30133666666667,4.30063333333333,1.40373333333333,40.8623065537721,39,23,23
2013-10-11,50,1.6,18.2163666666667,8.42384333333333,5.26866666666667,1.47646666666667,40.8763006013217,40,24,24
2013-10-16,50,1.6,17.5777,8.54635,6.2367,1.5492,40.8902946488713,41,25,25
2013-10-23,50,1.6,15.1618,8.45116,5.4472,2.6738,41.5889854525798,42,26,26
2013-10-30,50,1.6,12.8348,8.9556,5.6178,2.4052,42.4724926120767,43,27,27
2014-05-06,50,1.6,14.2899,9.50895,1.8012,1.5995,33.0022378011063,17,1,28
2014-05-07,50,1.6,15.413,9.64693,1.0038,1.5995,32.837226338044,18,2,29
2014-05-19,50,1.6,16.1757,8.79297,1.6663,2.1199,32.303981448829,19,3,30
2014-05-22,50,1.6,17.1421,8.94092,2.1424,1.2974,31.8890528832378,20,4,31
2014-05-28,50,1.6,25.6723,8.1622,2.6542,1.3142,315.191765601337,21,5,32
2014-06-05,50,1.6,19.4936,9.16632,2.5947,1.0121,32.0691570856049,22,6,33
2014-06-12,50,1.6,20.7226,9.00928,2.4479,1.6163,32.3206428702307,23,7,34
2014-06-19,50,1.6,22.9668,9.55374,2.1583,1.0456,32.1107393033968,24,8,35
2014-06-25,50,1.6,23.3808,9.43499,2.559,1.0288,32.8821490156039,25,9,36
2014-07-07,50,1.6,24.0621,7.58728,1.464,0.9953,32.8661475519698,26,10,37
2014-07-09,50,1.6,24.3357,7.96645,1.5949,0.8106,32.5736415991839,27,11,38
2014-07-16,50,1.6,25.5669,7.94621,1.8964,0.4917,32.593708172586,28,12,39
2014-07-23,50,1.6,24.0342,7.82021,2.0234,0.5085,32.0596340155657,29,13,40
2014-08-04,50,1.6,22.9792,8.01295,1.9599,1.1631,32.5994740268677,30,14,41
2014-08-06,50,1.6,23.2637,7.96742,1.7139,0.9953,32.7148793394442,31,15,42
2014-08-13,50,1.6,22.2274,7.8551,2.7891,3.1102,32.1792464112572,32,16,43
2014-08-21,50,1.6,22.7706,9.46222,3.6024,2.6906,32.3383946451168,33,17,44
2014-08-30,50,1.6,23.5668,8.986765,3.82655,0.88615,32.6423744139404,34,18,45
2014-09-08,50,1.6,24.0327,7.92289,4.1975,0.9114,32.9345326526059,35,19,46
2014-09-15,50,1.6,21.4495,7.10931,4.5506,1.1631,34.3262394837851,36,20,47
2014-09-22,50,1.6,21.155,8.42439,3.8007,1.2303,34.5056712432701,37,21,48
2014-09-29,50,1.6,19.5059,8.76962,11.0332,3.3955,35.0067256182916,38,22,49
2014-10-04,50,1.6,20.0716,8.9574,7.0976,2.3549,35.1711932371218,39,23,50
2014-10-10,50,1.6,18.8388,8.674565,10.43215,2.61505,35.1510095918836,40,24,51
2014-10-15,50,1.6,17.606,8.39173,13.7667,2.8752,35.1308259466454,41,25,52
2014-10-23,50,1.6,14.2247,8.7984,9.3907,4.1676,38.4340862660916,42,26,53
2014-10-30,50,1.6,12.28165,9.47738,11.5668,3.32835,37.9077333180412,43,27,54
2015-05-05,50,1.6,17.6861,8.77638,1.0474,5.9962,31.0991581341356,17,1,55
2015-05-11,50,1.6,17.3809,10.50403,1.5037,4.2452,31.2028228695558,18,2,56
2015-05-18,50,1.6,20.5245,9.9739,1.821,4.0049,32.2691030832145,19,3,57
2015-05-21,50,1.6,20.4725,10.86645,2.1464,4.5713,33.4325731185718,20,4,58
2015-05-28,50,1.6,23.6807,8.52508,0.8768,1.3441,27.500803573963,21,5,59
2015-06-08,50,1.6,21.3493,9.49442,3.0668,2.5285,33.9017497502316,22,6,60
2015-06-11,50,1.6,24.4719,7.4322,0.6943,1.4986,27.7336573590198,23,7,61
2015-06-22,50,1.6,25.3209,10.81451,4.9235,2.9405,35.1377768892681,24,8,62
2015-06-25,50,1.6,27.1894,7.5389,2.1146,449.3528,28.7914234962871,25,9,63
2015-07-02,50,1.6,24.2443,9.59067,2.6026,3.9705,35.8018898234662,26,10,64
2015-07-13,50,1.6,23.6853,10.74815,2.4122,5.8073,36.5538257100245,27,11,65
2015-07-20,50,1.6,25.5522,9.82216,4.618,2.7174,35.2659918783393,28,12,66
2015-07-23,50,1.6,26.9755,7.33951,2.4439,2.683,29.072331340253,29,13,67
2015-07-30,50,1.6,27.5895,7.3106,2.4479,2.5285,29.1067434763678,30,14,68
2015-08-08,50,1.6,25.6113,8.12411,7.9626,3.0672,36.3542667615179,31,15,69
2015-08-15,50,1.6,25.1879333333333,8.51013333333333,8.19353333333333,3.27573333333333,36.5646391897736,32,16,70
2015-08-22,50,1.6,24.7645666666667,8.89615666666667,8.42446666666667,3.48426666666667,36.7750116180294,33,17,71
2015-08-31,50,1.6,24.3412,9.28218,8.6554,3.6928,36.9853840462851,34,18,72
2015-09-07,50,1.6,24.8716,8.41583,9.6978,3.2016,37.0490616006319,35,19,73
2015-09-14,50,1.6,22.5349,6.51844,7.436,4.6271,37.9742124124421,36,20,74
2015-09-18,50,1.6,22.6995,8.00985,0.9887,2.9659,31.3667467365688,37,21,75
2015-09-28,50,1.6,19.674,5.98258,9.9151,3.9761,37.776763733625,38,22,76
2015-10-05,50,1.6,16.7771,6.79588,2.6346,4.8164,36.6797604406307,39,23,77
2015-10-12,50,1.6,15.7806,6.600315,1.6906,4.3966,36.8812310025244,40,24,78
2015-10-19,50,1.6,14.7841,6.40475,0.7466,3.9768,37.082701564418,41,25,79
2015-10-23,50,1.6,14.8101,8.29466,2.6718,3.1457,35.2578683084833,42,26,80
